call;record;name;freq;vsslM;vssl;atm;rcnty;valid_from;valid_to;uid;thmH1;platH;brmH1;anmH;anHL1;wwH;sstD1;th1;hy1;st1;bm1;an1
8PAO;1;IRVING CANADA (BARBADOS);MSNG;10;MSNG;MSNG;CA;1995-01-01;1999-06-01;CA-8PAO-I61525;;;;;;;;TH1;HY1;ST1;BM1;
8PLT;2;MARK C;MSNG;10;9;MSNG;GB;1996-01-01;2002-01-01;GB-8PLT-M62000;;;8.0;;;;;TH1;HY1;ST1;BM1;
8PLV;1;VECTIS FALCON;MSNG;10;9;MSNG;GB;1995-01-01;2002-01-01;GB-8PLV-V23214;;;10.0;;;;;TH1;HY1;ST1;BM1;
8PME;1;EMERALD COAST (BARBADOS);MSNG;10;MSNG;MSNG;CA;1996-01-01;1999-06-01;CA-8PME-E56432;;;;;;;;TH1;HY1;ST1;BM1;
8QJN;2;MALDIVE PEACE (MALDIVES);MSNG;40;9;MSNG;SA;1995-01-01;2001-12-01;SA-8QJN-M43112;;;17.0;;;;1.0;TH1;HY1;ST1;BM1;
8RFG;2;HAMILTON K;MSNG;10;MSNG;MSNG;US;1995-01-01;2002-01-01;US-8RFG-H54352;;;13.0;;;;;TH1;HY1;ST1;BM1;
90MB;2;M'BANDAKA (ZAIRE);MSNG;10;MSNG;MSNG;BE;1995-01-01;2002-01-01;BE-90MB-M15322;;;20.0;;;;;TH1;HY1;ST1;BM1;
9AEC;1;LIBURNIJA;MSNG;70;MSNG;MSNG;HR;1995-01-01;1999-03-01;HR-9AEC-L16520;;;15.0;;;;;TH1;;ST1;BM1;
9AEE;1;ILIRIJA;MSNG;70;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9AEE-I46200;;15.0;;;;;;TH1;;ST1;BM1;
9AEG;1;SLAVIJA;MSNG;70;MSNG;MSNG;HR;1995-01-01;1999-03-01;HR-9AEG-S41200;;;15.0;;;;;TH1;;ST1;BM1;
9AJC;1;BOSUT;MSNG;40;MSNG;MSNG;HR;1995-01-01;1999-03-01;HR-9AJC-B23000;;;8.0;;;;;TH1;HY1;ST1;BM1;
9AJD;1;CIKOLA;MSNG;40;MSNG;MSNG;HR;1995-01-01;1999-03-01;HR-9AJD-C24000;;;9.0;;;;;TH1;;ST1;BM1;
9AJE;1;CETINA;MSNG;40;MSNG;MSNG;HR;1995-01-01;1999-03-01;HR-9AJE-C35000;;;12.0;22.0;;;;TH1;;ST1;BM1;AN1
9GYU;2;KETA LAGOON;MSNG;10;9;MSNG;GB;1995-01-01;2002-01-01;GB-9GYU-K34250;;;20.0;;;;;TH1;HY1;ST1;BM1;
9H3155;1;WESERKANT (MALTA);MSNG;10;MSNG;MSNG;GF;1992-01-01;1998-01-01;GF-9H3155-W26253;;12.0;;;;;;TH1;HY1;ST1;BM1;
9H3671;1;PLITVICE;MSNG;40;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9H3671-P43120;;11.0;;;;;;TH1;;ST1;BM1;
9HAS4;1;GASTELLO;MSNG;10;8;MSNG;RU;1995-01-01;1999-06-01;RU-9HAS4-G23400;;;15.0;18.0;;;;TH1;;ST1;BM1;AN1
9HAT4;1;POYARKOVO;MSNG;10;25;MSNG;RU;1995-01-01;1999-06-01;RU-9HAT4-P62100;;;15.0;18.0;;;;TH1;;ST1;BM1;AN1
9HBY3;1;LINARDOS;MSNG;70;MSNG;MSNG;US;1991-01-01;1998-01-01;US-9HBY3-L56320;;;;;;;;;;;;
9HEL3;1;ECUADOR;MSNG;70;MSNG;MSNG;US;1994-01-01;2000-01-01;US-9HEL3-E23600;;;;;;;;;;;;
9HGP4;2;NORASIA FRIBOURG (MALTA);MSNG;40;MSNG;MSNG;DE;1996-01-01;2003-01-01;DE-9HGP4-N62161;;;30.0;;;;;TH1;HY1;ST1;BM1;
9HHH3;1;MERIOM HOPE;MSNG;70;MSNG;MSNG;US;1991-01-01;1998-01-01;US-9HHH3-M65100;;;;;;;;;;;;
9HIG4;1;NORASIA KIEL (MALTA);MSNG;10;MSNG;MSNG;DE;1995-01-01;1999-06-01;DE-9HIG4-N62245;;;30.0;35.0;;;;TH1;HY1;ST1;BM1;AN1
9HKQ3;1;ONDA;MSNG;10;MSNG;MSNG;GB;1993-01-01;2000-01-01;GB-9HKQ3-O53000;;24.0;;;;;;TH1;HY1;ST1;BM1;
9HNG3;1;KONAVLE;MSNG;40;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HNG3-K51400;;22.0;;22.0;;;;TH1;;ST1;BM1;AN1
9HNP3;1;PELJESAC;MSNG;10;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HNP3-P42220;;25.0;;25.0;;;;TH1;HY1;ST1;BM1;AN1
9HNQ3;1;PETKA;MSNG;10;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HNQ3-P32000;;18.0;;24.0;;;;TH1;HY1;ST1;BM1;AN1
9HNR3;1;RUDER BOSKOVIC;MSNG;40;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HNR3-R36121;;18.0;;;;;;TH1;HY1;ST1;BM1;
9HNT3;1;SAVA;MSNG;10;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HNT3-S10000;;18.0;;18.0;;;;TH1;HY1;ST1;BM1;AN1
9HNU3;1;SLOVENIJA;MSNG;10;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HNU3-S41520;;18.0;;18.0;;;;TH1;HY1;ST1;BM1;AN1
9HNV3;1;TUHOBIC;MSNG;10;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HNV3-T12000;;20.0;;21.0;;;;TH1;HY1;ST1;BM1;AN1
9HNX3;1;ZAGREB;MSNG;10;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HNX3-Z26100;;19.0;;19.0;;;;TH1;HY1;ST1;BM1;AN1
9HOA3;1;BRIBIR;MSNG;10;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HOA3-B61600;;22.0;;;;;;TH1;HY1;ST1;BM1;
9HOB3;1;RIJEKA;MSNG;10;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HOB3-R22000;;22.0;;;;;;TH1;HY1;ST1;BM1;
9HOD3;1;MOTOVUN;MSNG;10;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HOD3-M31500;;15.0;;;;;;TH1;HY1;ST1;BM1;
9HOE3;1;SUSAK;MSNG;10;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HOE3-S22000;;17.0;;;;;;TH1;HY1;ST1;BM1;
9HOF3;1;LIKA;MSNG;10;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HOF3-L20000;;18.0;;37.0;;;;TH1;HY1;ST1;BM1;AN1
9HOG3;1;KRASICA I;MSNG;10;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HOG3-K62200;;18.0;;18.0;;;;TH1;HY1;ST1;BM1;AN1
9HOJ3;1;VELEBIT;MSNG;10;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HOJ3-V41300;;18.0;;;;;;TH1;HY1;ST1;BM1;
9HOK3;1;LEDENICE;MSNG;10;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HOK3-L35200;;22.0;;;;;;TH1;HY1;ST1;BM1;
9HON3;1;KUPA;MSNG;40;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HON3-K10000;;20.0;;;;;;TH1;;ST1;BM1;
9HOQ3;1;KVARNER;MSNG;10;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HOQ3-K16560;;19.0;;;;;;TH1;HY1;ST1;BM1;
9HOR3;1;CRIKVENICA;MSNG;10;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HOR3-C62152;;16.0;;;;;;TH1;HY1;ST1;BM1;
9HOS3;1;TRIGLAV;MSNG;10;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HOS3-T62410;;15.0;;17.0;;;;TH1;HY1;ST1;BM1;AN1
9HOZ;1;ANASTASIS;MSNG;70;18;MSNG;GB;1995-01-01;1997-01-01;GB-9HOZ-A52322;;;;;;;;TH1;HY1;;BM1;
9HPL3;1;ZAGREB EXPRESS;MSNG;70;MSNG;MSNG;US;1993-01-01;2000-01-01;US-9HPL3-Z26121;;;;;;;;;;;;
9HPM3;1;SLAVONIJA;MSNG;10;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HPM3-S41520;;15.0;;;;;;TH1;HY1;ST1;BM1;
9HPO3;1;DRNIS;MSNG;40;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HPO3-D65200;;12.0;;;;;;TH1;;ST1;BM1;
9HPP3;1;JABLANICA;MSNG;40;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HPP3-J14520;;25.0;;40.0;;;;TH1;HY1;ST1;BM1;AN1
9HPQ3;1;BILICE;MSNG;10;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HPQ3-B42000;;18.0;;30.0;;;;TH1;HY1;ST1;BM1;AN1
9HPT3;1;PRVIC;MSNG;40;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HPT3-P61200;;11.0;;;;;;TH1;;ST1;BM1;
9HPW3;1;KRAPANJ;MSNG;40;MSNG;MSNG;NC;1993-01-01;2000-01-01;NC-9HPW3-K61520;;11.0;;;;;;TH1;HY1;ST1;BM1;
9HUA3;1;SLAVNOE;MSNG;10;25;MSNG;RU;1995-01-01;1999-06-01;RU-9HUA3-S41500;;;15.0;15.0;;;;TH1;;ST1;BM1;AN1
9HUB3;1;EKHABI;MSNG;10;8;MSNG;RU;1995-01-01;1999-06-01;RU-9HUB3-E21000;;;15.0;15.0;;;;TH1;;ST1;BM1;AN1
9HUS3;1;TOMARY;MSNG;10;25;MSNG;RU;1995-01-01;1999-06-01;RU-9HUS3-T56000;;;15.0;15.0;;;;TH1;;ST1;BM1;AN1
9HWO4;1;BOCHNIA (MALTA);MSNG;10;9;MSNG;PL;1996-01-01;1999-06-01;PL-9HWO4-B25543;;;10.0;12.0;;;6.0;TH1;HY1;ST1;BM1;AN1
9HWU4;1;WIELICZKA (MALTA);MSNG;10;9;MSNG;PL;1996-01-01;1999-06-01;PL-9HWU4-W42543;;;10.0;12.0;;;6.0;TH1;HY1;ST1;BM1;AN1
9HWV4;1;SIEMIATYCZE (MALTA);MSNG;10;9;MSNG;PL;1996-01-01;1999-06-01;PL-9HWV4-S53254;;;10.0;12.0;;;6.0;TH1;HY1;ST1;BM1;AN1
9HXP4;1;TYCHY (MALTA);MSNG;10;23;MSNG;PL;1996-01-01;1999-06-01;PL-9HXP4-T25430;;;28.0;40.0;;;6.0;TH1;HY1;ST1;BM1;AN1
9HYZ3;1;DE-KASTRI;MSNG;10;27;MSNG;RU;1995-01-01;1999-06-01;RU-9HYZ3-D22360;;;12.0;15.0;;;;TH1;;ST1;BM1;AN1
9JZA;2;MULUNGUSHI;MSNG;10;MSNG;MSNG;TZ;1995-01-01;2002-01-01;TZ-9JZA-M45220;;;12.0;;;;;TH1;HY1;ST1;BM1;
9KDV;1;TRIDENT BOND;MSNG;10;MSNG;MSNG;GB;1991-01-01;1997-01-01;GB-9KDV-T63531;;;;;;;;TH1;HY1;ST1;BM1;
9KDX;3;IBN TUFAIL (KUWAIT);MSNG;10;9;MSNG;SA;1995-01-01;2001-12-01;SA-9KDX-I15314;;;16.0;;;;1.0;TH1;HY1;ST1;BM1;
9KEB;3;AL KHALEEJ (KUWAIT);MSNG;10;MSNG;MSNG;AU;1995-01-01;2000-12-01;AU-9KEB-A42423;;;18.0;;;;;TH1;HY1;ST1;BM1;
9KED;1;IBN KHALDOON (KUWAIT);MSNG;40;9;MSNG;SA;1995-01-01;2002-01-01;SA-9KED-I15243;;;18.0;;;;1.0;TH1;HY1;ST1;BM1;
9KEQ;2;IBN ASAKIR (KUWAIT);MSNG;40;9;MSNG;SA;1995-01-01;2001-12-01;SA-9KEQ-I15226;;;18.0;;;;1.0;TH1;HY1;ST1;BM1;
9KFJ;2;IBN JUBAYR (KUWAIT);MSNG;40;9;MSNG;SA;1995-01-01;2001-12-01;SA-9KFJ-I15216;;;17.0;;;;1.0;TH1;HY1;ST1;BM1;
9KFP;2;IBN MALIK;MSNG;40;MSNG;MSNG;SA;1994-01-01;2000-01-01;SA-9KFP-I15420;;18.0;;;;;;TH1;HY1;ST1;BM1;
9KFQ;2;IBN KHALLIKAN (KUWAIT);MSNG;40;MSNG;MSNG;SA;1995-01-01;2002-01-01;SA-9KFQ-I15242;;;18.0;;;;1.0;TH1;HY1;ST1;BM1;
9KGT;2;AHMAD AL-FATEH (KUWAIT);MSNG;40;9;MSNG;SA;1995-01-01;2001-12-01;SA-9KGT-A53413;;;16.0;;;;1.0;TH1;HY1;ST1;BM1;
9KHF;2;AL-MUHARRAQ (KUWAIT);MSNG;40;9;MSNG;SA;1995-01-01;2001-12-01;SA-9KHF-A45623;;;18.0;;;;1.0;TH1;HY1;ST1;BM1;
9KHG;2;HAMMURABI (KUWAIT);MSNG;40;9;MSNG;SA;1995-01-01;1999-06-01;SA-9KHG-H56123;;;20.0;42.0;;;1.0;TH1;HY1;ST1;BM1;AN1
9KIL;3;AL QURAIN (KUWAIT);MSNG;10;MSNG;MSNG;AU;1995-01-01;2002-01-01;AU-9KIL-A42652;;;32.0;;;;;TH1;HY1;ST1;BM1;
9KJP;1;AL WATTAYAH;MSNG;70;MSNG;MSNG;US;1994-01-01;2000-01-01;US-9KJP-A43000;;;;;;;;;;;;
9KKF;2;AL SAMIDOON;MSNG;10;14;MSNG;GB;1995-01-01;1999-06-01;GB-9KKF-A42535;;;25.0;;;;;TH1;HY1;ST1;BM1;
9KKH;2;AL SHUHADAA;MSNG;10;14;MSNG;GB;1995-01-01;1999-06-01;GB-9KKH-A42300;;;25.0;;;;;TH1;HY1;ST1;BM1;
9KKL;1;KAZIMAH;MSNG;10;14;MSNG;GB;1995-01-01;1999-06-01;GB-9KKL-K25000;;;26.0;;;;;TH1;HY1;ST1;BM1;
9KKP;3;AL YASRAH (KUWAIT);MSNG;10;MSNG;MSNG;AU;1995-01-01;2001-01-01;AU-9KKP-A42623;;;30.0;;;;;TH1;HY1;ST1;BM1;
9KKQ;3;AL-HANA (KUWAIT);MSNG;40;9;MSNG;SA;1995-01-01;2001-12-01;SA-9KKQ-A45230;;;15.0;;;;1.0;TH1;HY1;ST1;BM1;
9KKS;2;AL KUWAIT (KUWAIT);MSNG;10;MSNG;MSNG;AU;1995-01-01;2000-09-01;AU-9KKS-A42323;;;34.0;;;;;TH1;HY1;ST1;BM1;
9KKX;1;AL FUNTAS;MSNG;10;14;MSNG;GB;1995-01-01;1999-06-01;GB-9KKX-A41532;;;26.0;;;;;TH1;HY1;ST1;BM1;
9KKY;1;AL TAHREER;MSNG;10;14;MSNG;GB;1995-01-01;1999-06-01;GB-9KKY-A43660;;;25.0;;;;;TH1;HY1;ST1;BM1;
9KLE;1;BUBIYAN;MSNG;10;MSNG;MSNG;GB;1993-01-01;2000-01-01;GB-9KLE-B15000;;;;;;;;TH1;HY1;ST1;BM1;
9KLT;1;HADIYAH;MSNG;10;14;MSNG;GB;1996-01-01;1999-06-01;GB-9KLT-H30000;;;;;;;;TH1;HY1;ST1;BM1;
9KWA;1;AL AWDAH;MSNG;10;14;MSNG;GB;1995-01-01;1999-06-01;GB-9KWA-A43000;;;25.0;;;;;TH1;HY1;ST1;BM1;
9MA13;2;MIKE 3;MSNG;40;MSNG;MSNG;MY;1995-01-01;2001-01-01;MY-9MA13-M20000;;;29.0;33.0;;;;;;ST1;BM1;AN1
9MAC5;5;PERNAS SEKOI;MSNG;10;1;MSNG;MY;1996-01-01;2001-12-01;MY-9MAC5-P65220;;;15.0;;;;;TH1;HY1;ST1;BM1;
9MAE8;4;ALAM INDAH;MSNG;10;1;MSNG;MY;1996-01-01;2001-12-01;MY-9MAE8-A45530;;;15.0;;;;;TH1;HY1;ST1;BM1;
9MAF4;1;BUNGA MAWAR;MSNG;40;MSNG;MSNG;NL;1992-01-01;1998-01-01;NL-9MAF4-B52560;;22.0;;;;;;;HY1;ST1;BM1;
9MAF5;3;BUNGA CENDERAWASIH;MSNG;40;14;MSNG;MY;1996-01-01;1999-06-01;MY-9MAF5-B52253;;;20.0;35.0;;;;TH1;HY1;ST1;BM1;AN1
9MAF6;3;BUNGA MAWAR;MSNG;40;14;MSNG;MY;1996-01-01;1999-06-01;MY-9MAF6-B52560;;;21.0;39.0;;;;TH1;HY1;ST1;BM1;AN1
9MAF7;3;BUNGA TANJUNG;MSNG;40;14;MSNG;MY;1996-01-01;1999-06-01;MY-9MAF7-B52352;;;20.0;35.0;;;;TH1;HY1;ST1;BM1;AN1
9MAH9;4;PERNAS SAFARI;MSNG;10;MSNG;MSNG;MY;1990-01-01;1997-01-01;MY-9MAH9-P65216;;12.0;;12.0;;;;TH1;HY1;ST1;BM1;AN1
9MAI3;1;MIKE 3;MSNG;40;9;MSNG;MY;1996-01-01;1999-06-01;MY-9MAI3-M20000;;;29.0;33.0;;;;TH1;;ST1;BM1;AN1
9MAI5;1;GIWI;MSNG;40;9;MSNG;MY;1996-01-01;2003-01-01;MY-9MAI5-G00000;;;;;;;;;;ST1;BM1;
9MAO7;3;PERNAS TELUK EWA;MSNG;40;1;MSNG;MY;1996-01-01;2003-07-01;MY-9MAO7-P65234;;;8.0;;;;;TH1;HY1;ST1;BM1;
9MAP5;3;KOTA MACHAN;MSNG;70;MSNG;MSNG;MY;1995-01-01;2001-01-01;MY-9MAP5-K35250;;;18.0;;;;;TH1;;ST1;BM1;
9MAPS;1;KOTA MACHAN;MSNG;70;9;MSNG;MY;1996-01-01;2003-01-01;MY-9MAPS-K35250;;;18.0;;;;;TH1;;ST1;BM1;
9MAR3;3;PRIMA SATU;MSNG;10;MSNG;MSNG;MY;1995-01-01;2001-01-01;MY-9MAR3-P65230;;;15.0;26.0;;;;;HY1;ST1;BM1;AN1
9MAR9;3;ALAM TENANG;MSNG;40;1;MSNG;MY;1996-01-01;2001-12-01;MY-9MAR9-A45355;;;12.0;;;;;TH1;HY1;ST1;BM1;
9MAS3;2;PRIMA DUA;MSNG;40;MSNG;MSNG;MY;1995-01-01;2001-01-01;MY-9MAS3-P65300;;;13.0;20.0;;;;TH1;HY1;ST1;BM1;AN1
9MAS7;3;PERNAS SUASA;MSNG;40;1;MSNG;MY;1996-01-01;1999-06-01;MY-9MAS7-P65220;;;15.0;33.0;;;;;HY1;ST1;BM1;AN1
9MAV3;4;ALAM AMAN;MSNG;10;1;MSNG;MY;1996-01-01;1999-06-01;MY-9MAV3-A45550;;;20.0;33.0;;;;TH1;HY1;ST1;BM1;AN1
9MAY6;3;PERNAS PROTON;MSNG;10;1;MSNG;MY;1996-01-01;1999-06-01;MY-9MAY6-P65216;;;15.0;24.0;;;;TH1;HY1;ST1;BM1;AN1
9MAZ5;3;KOTA MAKMUR;MSNG;70;9;MSNG;MY;1996-01-01;2003-07-01;MY-9MAZ5-K35256;;;21.0;;;;;TH1;HY1;ST1;BM1;
9MBA3;3;MULPHA SUBANG;MSNG;40;1;MSNG;MY;1996-01-01;1999-06-01;MY-9MBA3-M41215;;;19.0;37.0;;;;;HY1;ST1;BM1;AN1
9MBA4;3;ALAM TANGKAS;MSNG;40;1;MSNG;MY;1996-01-01;2001-12-01;MY-9MBA4-A45352;;;15.0;;;;;TH1;HY1;ST1;BM1;
9MBA5;3;ALAM TABAH;MSNG;40;1;MSNG;MY;1996-01-01;2001-12-01;MY-9MBA5-A45310;;;14.0;;;;;TH1;HY1;ST1;BM1;
9MBA6;3;ALAM TENAGA;MSNG;70;1;MSNG;MY;1996-01-01;2003-07-01;MY-9MBA6-A45352;;;14.0;;;;;;HY1;ST1;BM1;
9MBB6;4;ALAM TELADAN;MSNG;40;1;MSNG;MY;1996-01-01;2001-12-01;MY-9MBB6-A45343;;;17.0;;;;;TH1;HY1;ST1;BM1;
9MBB7;1;ALAM TEGUH;MSNG;40;1;MSNG;MY;1996-01-01;2003-01-01;MY-9MBB7-A45320;;;;;;;;TH1;HY1;ST1;BM1;
9MBC4;3;KOTA MESRA;MSNG;40;9;MSNG;MY;1996-01-01;2001-12-01;MY-9MBC4-K35260;;;12.0;;;;;TH1;HY1;ST1;BM1;
9MBC7;3;BUNGA KASTURI;MSNG;70;14;MSNG;MY;1996-01-01;1999-06-01;MY-9MBC7-B52223;;;15.0;36.0;;;;;HY1;ST1;BM1;AN1
9MBD6;3;BUNGA SEMARAK;MSNG;40;14;MSNG;MY;1996-01-01;1999-06-01;MY-9MBD6-B52256;;;31.0;39.0;;;;TH1;HY1;ST1;BM1;AN1
9MBD7;3;BUNGA SIANTAN;MSNG;40;14;MSNG;MY;1996-01-01;1999-06-01;MY-9MBD7-B52253;;;15.0;25.0;;;;TH1;HY1;ST1;BM1;AN1
9MBE2;3;BUNGA BIDARA;MSNG;40;4;MSNG;MY;1996-01-01;1999-06-01;MY-9MBE2-B52136;;;30.0;47.0;;;;TH1;HY1;ST1;BM1;AN1
9MBE3;3;BUNGA DELIMA;MSNG;10;4;MSNG;MY;1996-01-01;1999-06-01;MY-9MBE3-B52345;;;32.0;37.0;;;;TH1;HY1;ST1;BM1;AN1
9MBE4;1;BUNGA KENARI;MSNG;40;4;MSNG;MY;1996-01-01;2007-06-01;MY-9MBE4-B52256;;;22.0;;;;;TH1;HY1;ST1;BM1;
9MBG2;3;BUNGA PELANGI;MSNG;10;4;MSNG;MY;1996-01-01;1999-06-01;MY-9MBG2-B52145;;;32.0;48.0;;;;TH1;HY1;ST1;BM1;AN1
9MBG3;3;BUNGA TERASIK;MSNG;10;4;MSNG;MY;1996-01-01;1999-06-01;MY-9MBG3-B52362;;;25.0;33.0;;;;TH1;HY1;ST1;BM1;AN1
9MBH9;1;ALAM SEJAHTERA;MSNG;40;1;MSNG;MY;1996-01-01;2003-01-01;MY-9MBH9-A45223;;;19.0;;;;;TH1;HY1;ST1;BM1;
9MBI2;1;ALAM SELARAS;MSNG;10;1;MSNG;GB;1995-01-01;1999-06-01;GB-9MBI2-A45246;;;;;;;;TH1;HY1;ST1;BM1;
9MBJ4;3;NUSA PEJUANG;MSNG;40;MSNG;MSNG;MY;1996-01-01;2003-07-01;MY-9MBJ4-N21252;;;17.0;;;;;TH1;;ST1;BM1;
9MBK8;2;AMAN BINTULU;MSNG;10;10;MSNG;JP;1996-01-01;1997-01-01;JP-9MBK8-A55153;;;22.0;33.0;;;4.0;TH1;HY1;ST1;BM1;AN1
9MBL5;2;WAWASAN SETIA (MALAYSIA);MSNG;10;14;MSNG;HK;1995-01-01;2002-01-01;HK-9MBL5-W25235;;;15.0;35.0;;;6.0;TH1;HY1;ST1;BM1;AN1
9MBQ6;1;PUTERI INTAN;MSNG;10;10;MSNG;MY;1996-01-01;2007-06-01;MY-9MBQ6-P36535;;;34.0;;;;;TH1;HY1;ST1;BM1;
9MBR8;1;PUTERI DELIMA;MSNG;10;10;MSNG;MY;1996-01-01;1999-06-01;MY-9MBR8-P36345;;;34.0;46.0;;;;TH1;;ST1;BM1;AN1
9MBW7;1;PUTERI NILAM;MSNG;10;10;MSNG;MY;1996-01-01;1999-06-01;MY-9MBW7-P36545;;;34.0;46.0;;;;TH1;HY1;ST1;BM1;AN1
9MBX5;1;BUNGA PELANGI DUA (MALAYSIA);MSNG;10;4;MSNG;HK;1996-01-01;1997-01-01;HK-9MBX5-B52145;;;39.0;43.0;;;;TH1;HY1;ST1;BM1;AN1
9MFV;3;TOMOH SATU;MSNG;40;9;MSNG;MY;1996-01-01;2003-07-01;MY-9MFV-T52300;;;12.0;;;;;TH1;HY1;ST1;BM1;
9MIZ;2;JOHAN III;MSNG;10;MSNG;MSNG;MY;1995-01-01;2001-01-01;MY-9MIZ-J50000;;;20.0;20.0;;;;TH1;HY1;ST1;BM1;AN1
9MLU;3;KD SRI BANGI;MSNG;70;18;MSNG;MY;1996-01-01;2001-12-01;MY-9MLU-K32615;;;9.0;;;;;;;;BM1;
9MLV;3;KD RAJA JAROM;MSNG;70;18;MSNG;MY;1996-01-01;2003-07-01;MY-9MLV-K36226;;;12.0;;;;;;HY1;ST1;BM1;
9MOS;3;KD KASTURI;MSNG;70;18;MSNG;MY;1996-01-01;1999-06-01;MY-9MOS-K32236;;;9.0;24.0;;;;;HY1;ST1;BM1;AN1
9MOT;3;KD LEKIR;MSNG;70;18;MSNG;MY;1996-01-01;1999-06-01;MY-9MOT-K34260;;;9.0;24.0;;;;TH1;;ST1;BM1;AN1
9MOY;3;KD MAHAWANGSA;MSNG;70;18;MSNG;MY;1996-01-01;1999-06-01;MY-9MOY-K35520;;;16.0;26.0;;;;;HY1;ST1;BM1;AN1
9MSI;5;BUNGA MELOR;MSNG;10;MSNG;MSNG;MY;1995-01-01;2001-01-01;MY-9MSI-B52546;;;17.0;36.0;;;;TH1;HY1;ST1;BM1;AN1
9MSM;3;TENAGA DUA;MSNG;10;10;MSNG;MY;1996-01-01;1999-06-01;MY-9MSM-T52300;;;33.0;48.0;;;;TH1;HY1;ST1;BM1;AN1
9MSR;3;JOHAN II;MSNG;40;9;MSNG;MY;1996-01-01;2001-12-01;MY-9MSR-J50000;;;13.0;;;;;TH1;HY1;ST1;BM1;
9MSS;4;BUNGA PERMAI;MSNG;10;MSNG;MSNG;SG;1995-01-01;1999-06-01;SG-9MSS-B52165;;;23.0;35.0;;;;TH1;HY1;ST1;BM1;AN1
9MTA;7;BUNGA TERATAI;MSNG;10;4;MSNG;MY;1996-01-01;2001-12-01;MY-9MTA-B52363;;;15.0;;;;;TH1;HY1;ST1;BM1;
9MTE;3;TENAGA TIGA;MSNG;10;10;MSNG;MY;1996-01-01;1999-06-01;MY-9MTE-T52320;;;34.0;49.0;;;;TH1;HY1;ST1;BM1;AN1
9MTK;7;BUNGA MELATI;MSNG;10;MSNG;MSNG;MY;1995-01-01;2001-01-01;MY-9MTK-B52543;;;15.0;15.0;;;;TH1;HY1;ST1;BM1;AN1
9MTP;2;RIMULA;MSNG;10;MSNG;MSNG;GB;1991-01-01;1997-01-01;GB-9MTP-R54000;;25.0;;;;;;TH1;HY1;ST1;BM1;
9MTS;3;TENAGA LIMA;MSNG;10;10;MSNG;MY;1996-01-01;1999-06-01;MY-9MTS-T52450;;;34.0;49.0;;;;TH1;HY1;ST1;BM1;AN1
9MTT;6;BUNGA ANGSANA;MSNG;10;MSNG;MSNG;MY;1995-01-01;2001-01-01;MY-9MTT-B52525;;;17.0;17.0;;;;TH1;HY1;ST1;BM1;AN1
9MTU;4;BUNGA SURIA (MALAYSIA);MSNG;10;4;MSNG;HK;1995-01-01;1998-01-01;HK-9MTU-B52265;;;34.0;49.0;;;10.0;TH1;HY1;ST1;BM1;AN1
9MTW;1;RIMBA KEMPAS;MSNG;70;MSNG;MSNG;US;1990-01-01;1997-01-01;US-9MTW-R51251;;22.0;;30.0;;;;TH1;;ST1;BM1;AN1
9MTZ;6;BUNGA SEROJA;MSNG;10;4;MSNG;MY;1996-01-01;2001-12-01;MY-9MTZ-B52262;;;18.0;;;;;TH1;HY1;ST1;BM1;
9MUG;3;TENAGA EMPAT;MSNG;10;10;MSNG;MY;1996-01-01;1999-06-01;MY-9MUG-T52513;;;33.0;48.0;;;;TH1;HY1;ST1;BM1;AN1
9MUO;3;TENAGA SATU;MSNG;10;10;MSNG;MY;1996-01-01;1999-06-01;MY-9MUO-T52230;;;33.0;48.0;;;;TH1;HY1;ST1;BM1;AN1
9MUP;8;BUNGA DAHLIA;MSNG;10;4;MSNG;MY;1996-01-01;1999-06-01;MY-9MUP-B52340;;;15.0;24.0;;;;TH1;HY1;ST1;BM1;AN1
