call;record;name;freq;vsslM;vssl;atm;rcnty;valid_from;valid_to;uid;thmH1;platH;brmH1;anmH;anHL1;wwH;sstD1;th1;hy1;st1;bm1;an1
A8KM5;5;MOL SPRINGBOK;MSNG;10;4;4;DE;2007-12-01;2013-03-01;DE-A8KM5-M42165;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
A8KM8;9;PANGAL;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8KM8-P52400;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
A8KM9;9;PETROHUE;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8KM9-P36000;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
A8KN6;7;MAERSK DONEGAL;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8KN6-M62352;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
A8KO3;2;MAERSK DUESSELDORF;11;10;4;4;DE;2008-09-01;2013-12-01;DE-A8KO3-M62324;35.0;;35.0;;;35.0;;TH1;HY1;ST1;BM1;
A8KT8;2;ARIANA 1;MSNG;10;MSNG;4;GB;2008-06-01;2013-12-01;GB-A8KT8-A65000;;;;;;;;;;;;
A8KU4;2;TS HONGKONG;MSNG;10;4;4;DE;2007-06-01;2012-09-01;DE-A8KU4-T25252;;;;;;;;TH1;HY1;;BM1;
A8KU7;1;RUHR N;11;10;1;4;NL;2010-09-01;2015-12-01;NL-A8KU7-R65000;;;;;;;;;;;;
A8KV3;8;PALENA;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8KV3-P45000;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
A8KW2;4;MAERSK STRALSUND;11;10;4;4;GB;2010-09-01;2015-12-01;GB-A8KW2-M62364;36.8;;36.7;;45.2;38.5;12.5;TH1;HY1;ST1;BM1;AN1
A8KW3;4;MAERSK SAIGON;MSNG;10;4;4;GB;2008-09-01;2013-12-01;GB-A8KW3-M62250;35.7;;35.7;;45.2;36.0;13.5;TH1;HY1;ST1;BM1;AN1
A8KW9;2;ZIM GENOVA;MSNG;70;4;MSNG;US;2008-09-01;2013-12-01;US-A8KW9-Z52510;;;;;;;;;;;BM1;
A8KX2;3;ZIM SHEKOU;MSNG;70;4;MSNG;US;2008-09-01;2013-12-01;US-A8KX2-Z52200;;;;;;;;;;;BM1;
A8KX4;6;MSC ROMA;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8KX4-M26500;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
A8KX5;3;MAERSK NAVIA;MSNG;70;MSNG;MSNG;US;2008-09-01;2013-12-01;US-A8KX5-M62510;;;;;;;;;;;BM1;
A8KX6;4;MAERSK NEUSTADT;MSNG;10;MSNG;4;US;2010-09-01;2015-12-01;US-A8KX6-M62523;;;;;35.0;;10.0;TH1;HY1;ST1;BM1;
A8KY2;6;MSC XIAN;11;10;4;4;DE;2008-09-01;2013-12-01;DE-A8KY2-M25000;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
A8KY3;1;ANEMONE;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8KY3-A55500;;;;;;32.0;;TH1;HY1;ST1;BM1;
A8KY6;2;ALEXANDRA;MSNG;10;4;4;DE;2007-06-01;2012-12-01;DE-A8KY6-A42536;20.0;;20.0;;;21.0;;TH1;HY1;ST1;BM1;
A8KY7;8;PUELCHE;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8KY7-P42000;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
A8LA6;3;WESTERMUHLEN;11;10;9;4;DE;2010-09-01;2015-12-01;DE-A8LA6-W23654;27.0;;27.0;;;27.0;;TH1;HY1;ST1;BM1;
A8LC2;1;FREJA DANIA;MSNG;10;14;4;US;2010-09-01;2015-12-01;US-A8LC2-F62350;;;;;;;;;;;;
A8LC5;4;GASCHEM HUNTE;11;10;10;4;DE;2008-09-01;2015-12-01;DE-A8LC5-G25530;18.0;;18.0;;;18.0;;TH1;HY1;ST1;BM1;
A8LD4;2;CAP BEATRICE;MSNG;10;4;4;DE;2007-09-01;2013-03-01;DE-A8LD4-C13620;32.0;;32.0;;;;;TH1;HY1;;BM1;
A8LE2;7;CMA CGM COPERNIC;11;10;4;4;DE;2008-09-01;2013-12-01;DE-A8LE2-C52521;30.0;;30.0;;;25.0;;TH1;HY1;ST1;BM1;
A8LG7;6;AMERICAS BRIDGE;11;10;4;4;DE;2008-09-01;2013-12-01;DE-A8LG7-A56221;30.0;;30.0;;;;;TH1;HY1;ST1;BM1;
A8LG9;7;COSCO SEATTLE;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8LG9-C22340;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
A8LH7;3;CMA CGM ACCRA;11;10;4;4;DE;2008-06-01;2013-12-01;DE-A8LH7-C52526;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
A8LK2;4;FRISIA ALLER;MSNG;10;4;4;DE;2008-03-01;2013-06-01;DE-A8LK2-F62460;33.0;;33.0;;;33.0;;TH1;HY1;ST1;BM1;
A8LK3;3;MAERSK SEOUL;11;10;4;4;GB;2010-09-01;2015-12-01;GB-A8LK3-M62400;36.8;;36.7;;45.2;38.5;12.5;TH1;HY1;ST1;BM1;AN1
A8LK7;6;MSC BREMEN;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8LK7-M21655;35.0;;35.0;;;35.0;;TH1;HY1;ST1;BM1;
A8LL4;7;EUROPA BRIDGE;11;10;4;4;DE;2008-09-01;2013-12-01;DE-A8LL4-E61163;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
A8LL8;4;CONTI SALOME;11;10;4;4;DE;2008-09-01;2015-12-01;DE-A8LL8-C53245;33.0;;33.0;;;;;TH1;HY1;ST1;BM1;
A8LL9;7;MSC LISBON;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8LL9-M24215;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
A8LN2;3;ITAL ORIENTE;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8LN2-I34653;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
A8LN3;2;ITAL OTTIMA;11;10;4;4;AU;2007-09-01;2012-12-01;AU-A8LN3-I34350;29.0;;29.0;;;29.0;7.0;TH1;HY1;ST1;BM1;
A8LO9;6;NILEDUTCH ASIA;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8LO9-N43322;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
A8LP6;7;CMA CGM PARSIFAL;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8LP6-C52516;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
A8LQ5;3;VENUSGAS;11;10;14;4;DE;2008-06-01;2013-12-01;DE-A8LQ5-V52200;16.0;;16.0;;;16.0;;TH1;HY1;ST1;BM1;
A8LW6;4;MAERSK SINGAPORE;11;10;4;4;GB;2010-09-01;2015-12-01;GB-A8LW6-M62521;42.0;;42.0;;46.0;42.0;8.0;TH1;;ST1;BM1;AN1
A8LX6;2;OMEGA EMMANUEL;MSNG;40;MSNG;MSNG;US;2008-09-01;2013-12-01;US-A8LX6-O52554;;;;;;;;;;;BM1;
A8MA9;4;CAP CLEVELAND;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8MA9-C12414;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
A8MD6;2;DANIA;MSNG;10;14;4;DE;2007-09-01;2012-12-01;DE-A8MD6-D50000;24.0;;24.0;;;;;TH1;HY1;;BM1;
A8MD7;2;DALMATIA;MSNG;10;14;4;DE;2007-09-01;2012-12-01;DE-A8MD7-D45300;24.0;;24.0;;;;;TH1;HY1;;BM1;
A8ME2;2;KALAMU;MSNG;10;MSNG;4;GB;2008-06-01;2013-12-01;GB-A8ME2-K45000;;;;;;;;;;;;
A8ME3;5;CAP BEATRICE;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8ME3-C13620;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
A8ME4;1;CAP CAPRICORN;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8ME4-C12162;32.0;;32.0;;;32.0;;TH1;HY1;;BM1;
A8ME6;1;LIBRA SANTA CATARINA;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8ME6-L16253;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
A8MG7;3;MIRA;11;10;4;4;DE;2008-06-01;2013-12-01;DE-A8MG7-M60000;25.0;;25.0;;;25.0;;TH1;HY1;ST1;BM1;
A8MG8;1;MIZAR;11;10;4;4;DE;2008-06-01;2013-12-01;DE-A8MG8-M26000;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
A8MG9;1;MAERSK JENA;11;10;4;4;AU;2008-06-01;2013-09-01;AU-A8MG9-M62500;33.0;;33.0;;45.0;31.0;8.0;TH1;HY1;ST1;BM1;
A8MH2;1;CSAV RAHUE;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8MH2-C16000;32.0;;32.0;;;32.0;;TH1;HY1;;BM1;
A8MH7;4;EURUS LONDON;11;10;4;4;US;2010-09-01;2015-12-01;US-A8MH7-E62453;;;24.3;;35.0;24.3;;TH1;;ST1;BM1;
A8MH8;3;EURUS PARIS;MSNG;10;1;MSNG;US;2008-09-01;2013-12-01;US-A8MH8-E62162;;;;;;;;;;;BM1;
A8MH9;4;EURUS LIMA;11;10;4;4;US;2010-09-01;2015-12-01;US-A8MH9-E62450;;;;;40.0;23.0;;TH1;HY1;ST1;BM1;
A8MI2;4;EURUS LISBON;MSNG;10;4;4;US;2010-09-01;2015-12-01;US-A8MI2-E62421;;;;;35.0;;;TH1;HY1;ST1;BM1;
A8MI3;1;HS BIZET;MSNG;70;4;MSNG;US;2008-09-01;2013-12-01;US-A8MI3-H21230;;;;;;;;;;;BM1;
A8MJ4;4;INDEPENDENT CONCEPT;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8MJ4-I53153;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
A8MM3;1;HAMMONIA PACIFICUM;11;10;4;4;DE;2008-06-01;2013-12-01;DE-A8MM3-H55121;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
A8MM4;4;INDEPENDENT ACCORD;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8MM4-I53153;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
A8MQ3;1;CONTI GERMANY;11;10;9;4;DE;2008-06-01;2013-12-01;DE-A8MQ3-C53265;27.0;;27.0;;;27.0;;TH1;HY1;ST1;BM1;
A8MQ9;4;CAP PORTLAND;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8MQ9-C16345;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
A8MS9;1;MARGOT N;11;10;1;4;GB;2008-09-01;2015-12-01;GB-A8MS9-M62350;;;;;;;;;;;;
A8MV5;1;PACIFIC FIGHTER;11;10;9;4;AU;2007-09-01;2012-12-01;AU-A8MV5-P21212;16.0;;16.0;;26.0;16.2;10.0;TH1;HY1;ST1;BM1;
A8MV7;4;PACIFIC FIGHTER;11;10;9;4;AU;2010-09-01;2015-12-01;AU-A8MV7-P21212;16.0;;16.0;;26.0;16.2;10.0;TH1;HY1;ST1;BM1;AN1
A8MW2;4;PACIFIC FAITHFUL;11;10;9;4;AU;2008-06-01;2013-12-01;AU-A8MW2-P21213;16.5;;17.0;;;17.0;9.0;TH1;HY1;ST1;BM1;
A8MW3;5;PACIFIC FREEDOM;11;10;9;4;DE;2008-09-01;2013-12-01;DE-A8MW3-P21216;24.0;;24.0;;;24.0;;TH1;HY1;ST1;BM1;
A8MW6;2;CAP PALMERSTON;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8MW6-C14562;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
A8MW8;3;CAP GABRIEL;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8MW8-C12164;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
A8MW9;1;CAP GEORGE;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8MW9-C12620;35.0;;35.0;;;35.0;;TH1;HY1;;BM1;
A8MX4;1;CAP GREGORY;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8MX4-C12626;;;;;;32.0;;TH1;HY1;ST1;BM1;
A8MY7;2;MAERSK DERBY;MSNG;70;MSNG;4;US;2010-09-01;2015-12-01;US-A8MY7-M62361;;;;;42.0;;6.0;TH1;HY1;ST1;BM1;
A8MZ9;5;MAERSK SEMARANG;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8MZ9-M62565;39.0;;39.0;;;39.0;;TH1;HY1;ST1;BM1;
A8NA3;1;MARUBA AFRICA;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8NA3-M61162;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
A8NF2;5;OOCL BREMEN;11;10;4;4;DE;2008-09-01;2013-12-01;DE-A8NF2-O24165;33.0;;33.0;;;32.8;;TH1;HY1;ST1;BM1;
A8NF9;3;TAGA BAY;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8NF9-T21000;25.0;;25.0;;;25.0;;TH1;HY1;ST1;BM1;
A8NG3;4;NILEDUTCH SINGAPORE;11;10;4;4;DE;2008-09-01;2013-12-01;DE-A8NG3-N43322;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
A8NH3;1;MAERSK TANGIER;MSNG;MSNG;4;MSNG;GB;2008-03-01;2013-09-01;GB-A8NH3-M62352;;;;;;;;;;;;
A8NH5;1;MAERSK TORINIO;MSNG;10;MSNG;4;US;2010-09-01;2015-12-01;US-A8NH5-M62365;;;;;34.0;;;TH1;;;BM1;
A8NN6;4;CAP NORTE;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8NN6-C15630;33.0;;33.0;;;33.0;;TH1;HY1;ST1;BM1;
A8NO6;2;CMA CGM ORFEO;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8NO6-C52561;40.0;;40.0;;;40.0;;TH1;HY1;ST1;BM1;
A8NO7;2;CMA CGM PELLEAS;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8NO7-C52514;41.0;;41.0;;;41.0;;TH1;HY1;;BM1;
A8NO8;1;CMA CGM BUTTERFLY;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8NO8-C52513;40.0;;40.0;;;40.0;;TH1;HY1;;BM1;
A8NO9;1;CMA CGM IVANHOE;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8NO9-C52515;41.0;;41.0;;;41.0;;TH1;HY1;;BM1;
A8NQ5;5;CAP BYRON;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8NQ5-C16500;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
A8NQ6;1;CAP PASLEY;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8NQ6-C12400;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
A8NQ7;2;TASMAN CRUSADER;11;10;4;4;DE;2008-09-01;2013-12-01;DE-A8NQ7-T25526;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
A8OA2;1;MAERSK JAKOBSTAD;MSNG;10;4;4;DE;2010-09-01;2015-12-01;DE-A8OA2-M62212;32.0;;32.0;;;;;TH1;HY1;;BM1;
A8OB5;3;CAP CAMPBELL;11;10;4;4;DE;2008-09-01;2013-12-01;DE-A8OB5-C12514;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
A8OF4;2;HERMIONE;11;10;14;4;DE;2010-09-01;2015-12-01;DE-A8OF4-H65500;24.0;;24.0;;;24.0;;TH1;HY1;ST1;BM1;
A8OF5;2;GINNY;11;10;14;4;DE;2010-09-01;2015-12-01;DE-A8OF5-G50000;24.0;;24.0;;;24.0;;TH1;HY1;ST1;BM1;
A8OF6;5;CMA CGM ESPERANZA;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8OF6-C52521;31.0;;31.0;;;31.0;;TH1;HY1;ST1;BM1;
A8OF7;5;CMA CGM FORTUNA;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8OF7-C52516;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
A8OF8;4;MSC CORDOBA;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8OF8-M26310;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
A8OH2;1;SOUTHAMPTON STAR;11;10;24;4;GB;2008-09-01;2015-12-01;GB-A8OH2-S35135;;;;;;;;;;;;
A8OH4;4;CAP PALLISER;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8OH4-C14260;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
A8OH5;1;CAP PRESTON;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8OH5-C16235;32.0;;32.0;;;32.0;;TH1;HY1;;BM1;
A8OI5;2;LIBRA RIO;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8OI5-L16600;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
A8OK4;3;KOTA PERMAS;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8OK4-K31652;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
A8OK5;2;CAP BIANCO;11;10;4;4;AU;2010-09-01;2015-12-01;AU-A8OK5-C15200;31.0;;31.0;;42.0;31.0;8.0;TH1;HY1;ST1;BM1;AN1
A8OK6;3;SAN AMERIGO;11;10;4;4;DE;2008-09-01;2015-12-01;DE-A8OK6-S55620;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
A8OK7;4;SAN ANDRES;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8OK7-S55362;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
A8OO9;3;SEVILLIA;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8OO9-S14000;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
A8OP7;2;TS KOREA;11;10;4;4;DE;2008-09-01;2015-12-01;DE-A8OP7-T26000;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
A8OQ8;1;SANKO KING;MSNG;10;1;5;JP;2010-09-01;2015-12-01;JP-A8OQ8-S52252;;;20.4;;30.4;;12.7;TH1;HY1;ST1;BM1;
A8OU4;1;MAERSK DAMIETTA;MSNG;10;4;4;DE;2010-09-01;2015-12-01;DE-A8OU4-M62353;35.0;;35.0;;;;;TH1;HY1;;BM1;
A8OU5;1;MAERSK JENNINGS;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8OU5-M62552;;;;;;;;TH1;HY1;ST1;BM1;
A8OZ6;3;MARUBA ASIA;11;10;4;4;DE;2008-09-01;2015-12-01;DE-A8OZ6-M61200;27.0;;27.0;;;27.0;;TH1;HY1;ST1;BM1;
A8PA8;1;CSAV RUPANCO;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8PA8-C16152;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
A8PB2;1;CSAV RANCO;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8PB2-C16520;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
A8PC7;1;IBN RUSHD;11;10;4;4;DE;2008-06-01;2013-12-01;DE-A8PC7-I15623;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
A8PC8;2;IBN QUTAIBAH;11;10;4;4;DE;2008-09-01;2013-12-01;DE-A8PC8-I15231;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
A8PC9;4;SAN AURELIO;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8PC9-S56400;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
A8PF5;4;SICILIA;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8PF5-S24000;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
A8PF6;1;UMANG;11;10;1;4;US;2010-09-01;2015-12-01;US-A8PF6-U55200;;;;;;;;;;;;
A8PG7;3;CAP BEAUFORT;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8PG7-C11630;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
A8PG8;2;SAN ALESSIO;11;10;4;4;DE;2008-09-01;2015-12-01;DE-A8PG8-S54200;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
A8PI5;4;CAP CASTILLO;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8PI5-C12234;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
A8PK9;3;MAERSK MIAMI;MSNG;10;4;4;NL;2008-09-01;2013-12-01;NL-A8PK9-M62550;30.0;;30.0;;38.0;30.0;;TH1;HY1;;BM1;
A8PN3;3;NILEDUTCH TIANJIN;11;10;4;4;DE;2008-09-01;2013-12-01;DE-A8PN3-N43323;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
A8PQ3;1;RONALD N;11;10;10;4;US;2010-09-01;2015-12-01;US-A8PQ3-R54350;;;;;;;;;;;;
A8PQ4;1;FRITZI N;MSNG;10;10;4;US;2010-09-01;2015-12-01;US-A8PQ4-F63250;;;;;;;;;;;;
A8PQ5;1;GEORGE N;11;10;10;4;US;2010-09-01;2015-12-01;US-A8PQ5-G62500;;;;;;;;;;;;
A8PQ6;1;ERNEST N;MSNG;10;10;4;US;2010-09-01;2015-12-01;US-A8PQ6-E65235;;;;;;;;;;;;
A8PQ7;1;JENNY N;11;10;10;4;US;2010-09-01;2015-12-01;US-A8PQ7-J55000;;;;;;;;;;;;
A8PQ8;1;KAROLINE N;MSNG;10;10;4;US;2010-09-01;2015-12-01;US-A8PQ8-K64550;;;;;;;;;;;;
A8PS5;1;MAERSK DANANG;11;70;4;4;US;2010-09-01;2015-12-01;US-A8PS5-M62355;;;;;;34.0;;;;;;
A8PW8;1;MAERSK KARLSKRONA;MSNG;10;4;4;DE;2010-09-01;2015-12-01;DE-A8PW8-M62642;36.0;;36.0;;;;;TH1;HY1;;BM1;
A8PW9;1;MAERSK KOTKA;MSNG;40;4;4;US;2010-09-01;2015-12-01;US-A8PW9-M62320;;;;;41.0;;6.0;TH1;HY1;ST1;BM1;
A8PX4;1;MAERSK JEFFERSON;MSNG;10;4;4;DE;2010-09-01;2015-12-01;DE-A8PX4-M62162;32.0;;32.0;;;;;TH1;HY1;;BM1;
A8PX5;1;MAERSK DHAHRAN;MSNG;10;4;4;DE;2010-09-01;2015-12-01;DE-A8PX5-M62365;33.0;;33.0;;;33.0;;TH1;HY1;;BM1;
A8QC9;1;CMA CGM TUNIS;11;10;4;4;DE;2008-06-01;2013-12-01;DE-A8QC9-C52535;24.0;;24.0;;;24.0;;TH1;HY1;ST1;BM1;
A8QJ7;2;EVA N;MSNG;10;1;4;NL;2010-09-01;2015-12-01;NL-A8QJ7-E15000;;;;;53.0;;5.0;TH1;HY1;ST1;BM1;
A8QL5;2;CSAV RUNGUE;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8QL5-C16520;30.0;;30.0;;;30.0;;TH1;HY1;;BM1;
A8QM9;1;CONTI GREENLAND;11;10;14;4;DE;2010-09-01;2015-12-01;DE-A8QM9-C53265;24.0;;24.0;;;24.0;;TH1;HY1;;BM1;
A8QR9;1;NORASIA BALKANS;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8QR9-N62142;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
A8RH4;1;CSAV ROMERAL;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8RH4-C16564;30.0;;30.0;;;30.0;;TH1;HY1;;BM1;
A8RH6;1;CAP HAMILTON;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8RH6-C15435;36.0;;36.0;;;;;TH1;HY1;ST1;BM1;
A8RH7;1;CAP HARALD;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8RH7-C16430;32.0;;32.0;;;;;TH1;HY1;ST1;BM1;
A8RK9;1;MAERSK DAMASCUS;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8RK9-M62352;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
A8RL2;1;MAERSK DUFFIELD;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8RL2-M62314;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
A8RL3;1;MAERSK DENTON;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8RL3-M62353;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
A8RL4;1;MOL CALEDON;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8RL4-M42435;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
A8RL5;1;MAERSK DOLORES;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8RL5-M62346;33.0;;33.0;;;33.0;;TH1;HY1;ST1;BM1;
A8RP4;1;SANTA ANNABELLA;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8RP4-S53514;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
A8RQ6;1;SANTA CATALINA;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8RQ6-S53234;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
A8RQ8;1;SANTA CRISTINA;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8RQ8-S53262;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
A8RU5;1;AL KHOR;MSNG;10;4;4;DE;2010-09-01;2015-12-01;DE-A8RU5-A42600;36.0;;36.0;;;36.0;;TH1;HY1;;BM1;
A8RU9;1;SANKO MAJESTY;MSNG;10;1;5;JP;2010-09-01;2015-12-01;JP-A8RU9-S52522;;;23.0;;23.7;;;TH1;HY1;;BM1;
A8RV6;1;JPO DELPHINIUS;11;10;1;4;DE;2010-09-01;2015-12-01;DE-A8RV6-J13415;;;;;;20.0;;TH1;HY1;ST1;BM1;
A8RV7;1;BUNGA RAYA SEMBILAN;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8RV7-B52625;;;;;;;;TH1;HY1;ST1;BM1;
A8RV8;1;UASC AJMAN;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8RV8-U22550;36.0;;36.0;;;;;TH1;HY1;ST1;BM1;
A8RV9;1;JPO VIRGO;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8RV9-J11620;;;;;;;;TH1;HY1;ST1;BM1;
A8SB5;1;FRISIA ALLER;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8SB5-F62460;33.0;;33.0;;;33.0;;TH1;HY1;ST1;BM1;
A8SC4;1;ANKE;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8SC4-A52000;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
A8SD3;1;MSC EGYPT;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8SD3-M22130;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
A8SD4;1;MARUBA EUROPA;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8SD4-M61610;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
A8SF5;1;ANGELES;11;70;4;4;US;2010-09-01;2015-12-01;US-A8SF5-A52420;;;;;;25.0;;;;;;
A8SF7;1;BAHIA;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8SF7-B00000;35.0;;35.0;;;35.0;;TH1;HY1;ST1;BM1;
A8SF8;1;BAHIA BLANCA;11;10;4;4;DE;2010-09-01;2015-12-01;DE-A8SF8-B14520;35.0;;35.0;;;35.0;;TH1;HY1;ST1;BM1;
