call;record;name;freq;vsslM;vssl;atm;rcnty;valid_from;valid_to;uid;thmH1;platH;brmH1;anmH;anHL1;wwH;sstD1;th1;hy1;st1;bm1;an1
DBBS;11;BERNHARD GRUBEN;11;70;3;4;DE;2008-06-01;2008-09-01;DE-DBBS-B65632;5.0;;5.0;;;5.0;;TH1;HY1;ST1;BM1;
DBBT;6;MARIA S. MERIAN;9;10;25;0;DE;2008-06-01;2008-09-01;DE-DBBT-M62565;14.0;;14.0;;;14.0;;TH1;HY1;ST1;BM1;
DBBU;12;ARKONA;9;10;25;0;DE;2008-06-01;2008-09-01;DE-DBBU-A62500;12.0;;12.0;;;12.0;;TH1;HY1;ST1;BM1;
DBBX;8;GAUSS;MSNG;10;25;0;DE;2006-06-01;2011-12-01;DE-DBBX-G20000;10.0;;10.0;;;10.0;;TH1;HY1;ST1;BM1;
DBCK;9;HEINCKE;9;10;25;0;DE;2008-06-01;2008-09-01;DE-DBCK-H52000;8.0;;8.0;;;8.0;;TH1;HY1;ST1;BM1;
DBFC;7;SEEADLER;9;10;25;0;DE;2008-06-01;2010-09-01;DE-DBFC-S34600;12.0;;12.0;;;12.0;;TH1;HY1;ST1;BM1;
DBFH;15;SOLEA;9;10;25;0;DE;2008-06-01;2008-09-01;DE-DBFH-S40000;8.0;;8.0;;;8.0;;TH1;HY1;ST1;BM1;
DBFM;28;MEERKATZE;9;10;25;0;DE;2008-06-01;2008-09-01;DE-DBFM-M62320;10.0;;10.0;;;10.0;;TH1;HY1;ST1;BM1;
DBFN;8;CLUPEA;11;70;9;4;DE;2008-06-01;2013-12-01;DE-DBFN-C41000;4.0;;4.0;;;4.0;;TH1;HY1;ST1;BM1;
DBFO;15;SEEFALKE;9;10;9;0;DE;2008-06-01;2013-09-01;DE-DBFO-S14200;14.0;;14.0;;;14.0;;TH1;HY1;ST1;BM1;
DBFR;19;WALTHER HERWIG 3;9;10;9;0;DE;2008-06-01;2010-09-01;DE-DBFR-W43662;12.0;;12.0;;;12.0;;TH1;HY1;ST1;BM1;
DBHK;5;TRITON;MSNG;10;25;4;DE;2007-06-01;2012-12-01;DE-DBHK-T63500;8.0;;8.0;;;8.0;;TH1;HY1;ST1;BM1;
DBHX;5;ZENIT;MSNG;10;18;4;DE;2005-09-01;2010-12-01;DE-DBHX-Z53000;5.0;;5.0;;;5.0;;TH1;HY1;ST1;BM1;
DBIP;3;BW HESIOD;11;10;14;4;DE;2008-06-01;2008-09-01;DE-DBIP-B23000;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
DBJM;13;NEUWERK;9;10;3;0;DE;2008-06-01;2010-09-01;DE-DBJM-N62000;;;;;;20.0;;;;;BM1;
DBJU;4;JG REPSOLD;MSNG;10;25;4;DE;2005-03-01;2010-06-01;DE-DBJU-J61243;60.0;;60.0;;;;;TH1;HY1;ST1;BM1;
DBKV;14;POSEIDON;9;10;25;0;DE;2008-06-01;2008-09-01;DE-DBKV-P23500;10.0;;10.0;;;10.0;;TH1;HY1;ST1;BM1;
DBLK;11;POLARSTERN;9;10;25;0;DE;2008-06-01;2013-12-01;DE-DBLK-P46236;18.0;;18.0;;;18.0;;TH1;HY1;ST1;BM1;
DBMI;18;BRUNO ILLING;11;10;25;4;DE;2008-06-01;2008-09-01;DE-DBMI-B65452;18.0;;8.0;;;8.0;;TH1;HY1;ST1;BM1;
DBMM;2;WITTESAND;MSNG;70;MSNG;4;DE;2003-09-01;2009-03-01;DE-DBMM-W32530;8.0;;8.0;;;;;TH1;HY1;ST1;BM1;
DBND;6;ALKOR;MSNG;70;25;4;DE;2005-03-01;2008-09-01;DE-DBND-A42600;50.0;;60.0;;;60.0;;TH1;HY1;ST1;BM1;
DBOA;1;CSAV NEW YORK;MSNG;10;MSNG;4;DE;2003-09-01;2009-03-01;DE-DBOA-C15620;;;;;30.0;;;TH1;;;BM1;
DBOB;1;CSAV HAMBURGO;MSNG;10;MSNG;4;DE;2003-09-01;2009-03-01;DE-DBOB-C15162;;;;;28.0;;;TH1;;ST1;BM1;
DBOC;1;CIELO DEL CANADA;MSNG;10;MSNG;4;DE;2003-09-01;2009-03-01;DE-DBOC-C43425;;;;;30.0;;;TH1;;ST1;BM1;
DBOD;1;ATLANTIC TRADER;MSNG;10;MSNG;4;DE;2003-09-01;2009-03-01;DE-DBOD-A34532;;;;;24.0;;;TH1;;ST1;BM1;
DBOE;1;MONTEVERDE;MSNG;10;MSNG;4;DE;2003-09-01;2009-03-01;DE-DBOE-M53163;;;;;32.0;;;TH1;;ST1;BM1;
DBOF;1;DOLLART TRADER;MSNG;10;MSNG;4;DE;2003-09-01;2009-03-01;DE-DBOF-D46363;;;;;28.0;;;TH1;;ST1;BM1;
DBOG;2;PACIFIC TRADER;MSNG;10;MSNG;4;DE;2004-06-01;2009-12-01;DE-DBOG-P21236;;;;;32.0;;;TH1;;ST1;BM1;
DBOX;5;ORION;MSNG;10;4;4;DE;2006-03-01;2011-12-01;DE-DBOX-O65000;;;;;28.0;;;TH1;;ST1;BM1;
DBPG;4;MELLUM;MSNG;10;18;4;DE;2005-03-01;2010-06-01;DE-DBPG-M45000;180.0;;180.0;;180.0;;;TH1;HY1;ST1;BM1;
DBRE;9;PARADISE N;11;10;1;4;DE;2008-06-01;2010-09-01;DE-DBRE-P63250;24.0;;24.0;;;24.0;;TH1;HY1;ST1;BM1;
DBSJ;5;CAP VINCENT;MSNG;10;4;4;DE;2006-09-01;2011-12-01;DE-DBSJ-C15253;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
DBUB;5;COLUMBUS NEW ZEALAND;MSNG;10;4;4;DE;2005-12-01;2011-03-01;DE-DBUB-C45125;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
DBUQ;10;OOCL LOS ANGELES;11;10;4;4;DE;2008-06-01;2010-09-01;DE-DBUQ-O24252;35.0;;35.0;;;35.0;;TH1;HY1;ST1;BM1;
DBUT;3;P&O NEDLLOYD VESPUCCI;MSNG;10;4;4;DE;2005-06-01;2010-12-01;DE-DBUT-P53431;35.0;;35.0;;;35.0;;TH1;HY1;ST1;BM1;
DBUW;2;P&O NEDLLOYD ACCRA;MSNG;10;4;4;DE;2005-12-01;2011-03-01;DE-DBUW-P53432;;;;;;;;;;;;
DBUY;1;P&O NEDLLOYD AGULHAS;MSNG;10;4;4;DE;2005-06-01;2010-12-01;DE-DBUY-P53432;;;;;;;;;;;;
DBUZ;1;P&O NEDLLOYD  ALGOA;MSNG;10;4;4;DE;2005-03-01;2010-09-01;DE-DBUZ-P53434;;;;;;;;;;;;
DBZU;3;LIBRA RIO GRANDE;MSNG;10;4;4;DE;2005-09-01;2010-12-01;DE-DBZU-L16626;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
DCAG2;9;MAERSK DOLORES;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DCAG2-M62346;33.0;;33.0;;;33.0;;TH1;HY1;ST1;BM1;
DCAH2;2;P&O NEDLLOYD DETROIT;MSNG;10;4;4;DE;2005-12-01;2011-03-01;DE-DCAH2-P53433;35.0;;35.0;;;;;TH1;HY1;;BM1;
DCAI2;1;P&O NEDLLOYD DOHA;MSNG;10;4;4;DE;2005-12-01;2011-03-01;DE-DCAI2-P53430;35.0;;35.0;;;35.0;;TH1;HY1;ST1;BM1;
DCAV2;1;CSAV VALENCIA;MSNG;10;9;4;DE;2006-06-01;2011-12-01;DE-DCAV2-C14520;;;;;;;;;;;;
DCAW2;11;CCNI ATACAMA;MSNG;10;9;4;DE;2007-12-01;2013-03-01;DE-DCAW2-C53250;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
DCAX2;1;ANAKENA;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DCAX2-A52500;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
DCBJ2;4;MAERSK DOUALA;MSNG;MSNG;4;MSNG;US;2007-12-01;2008-09-01;US-DCBJ2-M62340;;;;;;;;;;;;
DCCM2;11;HANJIN LISBON;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DCCM2-H52542;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DCCN2;12;HANJIN CHICAGO;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DCCN2-H52522;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DCCO2;1;P&O NEDLLOYD HUNTER VALLEY;MSNG;10;4;4;DE;2005-09-01;2010-12-01;DE-DCCO2-P53435;;;;;;;;;;;;
DCCP2;2;CAP FERRATO;MSNG;10;4;4;DE;2005-12-01;2011-03-01;DE-DCCP2-C16300;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
DCCR2;11;HOUSTON EXPRESS;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DCCR2-H23521;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DCDH2;7;MAERSK VAASA;MSNG;10;4;4;DE;2007-03-01;2012-06-01;DE-DCDH2-M62120;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
DCDO2;9;MAERSK DETROIT;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DCDO2-M62336;33.0;;33.0;;;33.0;;TH1;HY1;ST1;BM1;
DCDP2;7;MAERSK DURHAM;11;10;4;4;DE;2008-06-01;2013-12-01;DE-DCDP2-M62365;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DCEY2;2;SIRIUS;MSNG;10;4;4;DE;2005-12-01;2011-06-01;DE-DCEY2-S62000;;;;;30.0;;;TH1;;ST1;BM1;
DCEZ2;4;SAFMARINE AMAZON;MSNG;10;4;4;DE;2007-06-01;2012-12-01;DE-DCEZ2-S15655;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
DCFB2;1;COSCO KARACHI;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DCFB2-C22620;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
DCFG2;2;PEGASUS;MSNG;10;4;4;DE;2005-12-01;2011-06-01;DE-DCFG2-P22200;;;;;30.0;;;TH1;;ST1;BM1;
DCFH2;1;CMA CGM CASTILLA;MSNG;10;4;4;DE;2007-03-01;2012-06-01;DE-DCFH2-C52522;;;;;;;;TH1;HY1;;BM1;
DCFY;13;FORTUNA;11;70;31;4;DE;2008-06-01;2010-09-01;DE-DCFY-F63500;2.0;;2.0;;;2.0;;TH1;HY1;ST1;BM1;
DCGL2;7;CAP SARAY;MSNG;10;4;4;DE;2007-12-01;2013-06-01;DE-DCGL2-C12600;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
DCLH2;12;MONTE SARMIENTO;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DCLH2-M53265;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DCPC2;11;ALIANCA MAUA;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DCPC2-A45250;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DCPI2;11;KYOTO EXPRESS;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DCPI2-K32162;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DCPK2;5;MAERSK DONEGAL;MSNG;10;4;4;DE;2006-12-01;2012-03-01;DE-DCPK2-M62352;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DCPL2;7;MAERSK DOUGLAS;11;10;4;4;DE;2008-06-01;2013-12-01;DE-DCPL2-M62324;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DCPP2;9;SAN FRANCISCO EXPRESS;11;10;4;4;DE;2008-06-01;2010-09-01;DE-DCPP2-S51652;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DCPX2;8;BUSAN EXPRESS;11;10;4;4;DE;2008-06-01;2010-09-01;DE-DCPX2-B25216;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DCPY2;10;BANGKOK EXPRESS;11;10;4;4;DE;2008-06-01;2010-09-01;DE-DCPY2-B52221;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DCPZ2;10;LOS ANGELES EXPRESS;11;10;4;4;DE;2008-06-01;2010-09-01;DE-DCPZ2-L25242;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DCRN2;10;MSC LAUSANNE;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DCRN2-M24250;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DCSH;2;HERA;MSNG;10;4;4;DE;2004-03-01;2009-09-01;DE-DCSH-H60000;;;;;8.0;;;TH1;;ST1;BM1;
DCSY2;6;MSC TEXAS;11;10;4;4;DE;2008-06-01;2010-09-01;DE-DCSY2-M23220;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DCTA2;11;CMA CGM HUGO;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DCTA2-C52520;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DCUJ2;9;CHICAGO EXPRESS;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DCUJ2-C22216;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DCUP2;2;BAHIA NEGRA;11;10;4;4;DE;2008-06-01;2013-09-01;DE-DCUP2-B52600;34.0;;34.0;;;34.0;;TH1;HY1;ST1;BM1;
DCUW;13;SANTA MARIA;MSNG;10;9;4;DE;2006-09-01;2011-12-01;DE-DCUW-S53560;14.0;;14.0;;;14.0;;TH1;HY1;ST1;BM1;
DCYR2;1;CAPE SUVA;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DCYR2-C12100;33.0;;33.0;;;33.0;;TH1;HY1;ST1;BM1;
DDAI2;4;DENDERAH RICKMERS;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDAI2-D53662;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
DDAL2;6;MAERSK DIADEMA;11;10;4;4;DE;2008-06-01;2013-12-01;DE-DDAL2-M62335;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
DDDI2;7;YM TIANJIN;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDDI2-Y53525;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
DDFD2;5;NYK GALAXY;11;10;4;4;DE;2008-06-01;2010-09-01;DE-DDFD2-N24200;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DDFG;3;COLUMBUS FLORIDA;MSNG;10;4;4;DE;2006-06-01;2011-12-01;DE-DDFG-C45121;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
DDFO;1;CAP ORTEGAL;MSNG;10;MSNG;4;DE;2003-09-01;2009-03-01;DE-DDFO-C16324;;;;;32.0;;;TH1;;ST1;BM1;
DDFT;1;P&O NEDLLOYD EAGLE;MSNG;10;MSNG;4;DE;2003-09-01;2009-03-01;DE-DDFT-P53432;;;;;30.0;;;TH1;;ST1;BM1;
DDGA;7;BELUGA REVOLUTION;11;10;4;4;DE;2008-06-01;2010-09-01;DE-DDGA-B42614;38.0;;38.0;;;38.0;;TH1;HY1;ST1;BM1;
DDGD;1;ZIM SINGAPORE I;MSNG;10;MSNG;4;DE;2003-09-01;2009-03-01;DE-DDGD-Z52521;;;;;30.0;;;TH1;;ST1;BM1;
DDGR;6;BELUGA RECOGNITION;MSNG;10;4;4;DE;2007-06-01;2012-12-01;DE-DDGR-B42622;38.0;;38.0;;;38.0;;TH1;HY1;ST1;BM1;
DDGU;9;SEUTE DEERN;MSNG;70;31;4;DE;2006-12-01;2012-06-01;DE-DDGU-S33650;4.0;;4.0;;;4.0;;TH1;HY1;ST1;BM1;
DDGY;3;CAP REINGA;MSNG;10;4;4;DE;2006-06-01;2011-12-01;DE-DDGY-C16520;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
DDIU;3;CSAV TIANJIN;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDIU-C13525;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
DDIZ;3;P&O NEDLLOYD PANTANAL;MSNG;10;MSNG;4;DE;2004-06-01;2009-09-01;DE-DDIZ-P53431;;;;;;;;;;;;
DDJE;3;CCNI CARTAGENA;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDJE-C52632;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
DDJH2;8;MSC GENEVA;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDJH2-M25100;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
DDJI;1;CONTSHIP SPIRIT;MSNG;10;MSNG;4;DE;2003-09-01;2009-03-01;DE-DDJI-C53212;;;;;;;;;;;;
DDJJ;12;CSAV PERU;MSNG;10;4;4;DE;2006-12-01;2012-03-01;DE-DDJJ-C16000;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
DDJQ2;1;MAERSK SHEERNESS;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDJQ2-M62652;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DDKS;2;BELUGA CONSTITUTION;MSNG;10;9;4;DE;2006-12-01;2012-03-01;DE-DDKS-B42252;38.0;;38.0;;;38.0;;TH1;HY1;ST1;BM1;
DDLK;4;CMA CGM BRASILIA;11;10;4;4;DE;2008-06-01;2010-09-01;DE-DDLK-C52516;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
DDLS;6;BELUGA RESOLUTION;MSNG;10;4;4;DE;2007-06-01;2012-09-01;DE-DDLS-B42624;38.0;;38.0;;;;;TH1;HY1;;BM1;
DDPH;5;MERKUR SKY;MSNG;10;9;4;DE;2007-06-01;2012-09-01;DE-DDPH-M62620;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
DDQI;5;CONTI ASIA;9;10;4;0;FR;2008-06-01;2008-09-01;FR-DDQI-C53200;;;;;;;;TH1;;;BM1;
DDRC;2;WESER IMPORTER;MSNG;10;MSNG;4;DE;2004-03-01;2009-06-01;DE-DDRC-W26516;27.0;;27.0;;27.0;;;TH1;HY1;ST1;BM1;
DDRE2;6;CMA CGM JAMAICA;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDRE2-C52525;35.0;;35.0;;;35.0;;TH1;HY1;ST1;BM1;
DDSB2;4;DUBLIN EXPRESS;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDSB2-D14521;33.0;;33.0;;;33.0;;TH1;HY1;ST1;BM1;
DDSC2;2;GLASGOW EXPRESS;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDSC2-G42216;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
DDSD2;2;LIVERPOOL EXPRESS;MSNG;10;MSNG;4;GB;2008-06-01;2008-09-01;GB-DDSD2-L16142;;;;;;;;;;;;
DDSE2;1;IBN KHALLIKAN;11;10;4;4;DE;2008-06-01;2013-12-01;DE-DDSE2-I15242;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
DDSK;7;IBN SINA;11;10;4;4;DE;2008-06-01;2013-12-01;DE-DDSK-I15250;28.0;;28.0;;;28.0;;TH1;HY1;ST1;BM1;
DDSX2;6;MAERSK SURABAYA;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDSX2-M62610;37.0;;37.0;;;37.0;;TH1;HY1;ST1;BM1;
DDUI;2;CMA CGM LA BOURDONNAIS;MSNG;10;MSNG;4;DE;2004-03-01;2009-09-01;DE-DDUI-C52541;28.0;;28.0;;28.0;;;TH1;HY1;ST1;BM1;
DDVK2;6;OSAKA EXPRESS;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDVK2-O22216;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DDWS2;4;BAHIA BLANCA;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDWS2-B14520;35.0;;35.0;;;35.0;;TH1;HY1;ST1;BM1;
DDWT;1;BAHIA;MSNG;10;4;4;DE;2007-03-01;2012-06-01;DE-DDWT-B00000;35.0;;35.0;;;;;TH1;HY1;;BM1;
DDWT2;3;BAHIA;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDWT2-B00000;35.0;;35.0;;;35.0;;TH1;HY1;ST1;BM1;
DDYL2;5;TSINGTAO EXPRESS;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDYL2-T25232;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DDYY2;6;LT CORTESIA;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDYY2-L32632;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DDYZ2;5;HANJIN YANTIAN;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDYZ2-H52553;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DDZA2;5;HANJIN DALLAS;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDZA2-H52534;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DDZB2;4;HANJIN BALTIMORE;11;10;4;4;DE;2008-06-01;2010-09-01;DE-DDZB2-H52514;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DDZC2;5;EVER CHIVALRY;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDZC2-E16214;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DDZD2;5;EVER CONQUEST;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDZD2-E16252;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DDZE2;5;HANJIN MIAMI;11;10;4;4;DE;2008-06-01;2013-12-01;DE-DDZE2-H52550;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DDZF2;5;ITAL CONTESSA;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDZF2-I34253;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DDZG2;5;HATSU COURAGE;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDZG2-H32262;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DDZH2;5;HATSU CRYSTAL;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDZH2-H32262;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DDZI2;5;EVER CHARMING;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDZI2-E16265;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DDZJ2;4;EVER CHAMPION;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDZJ2-E16251;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DDZK2;3;HANJIN BOSTON;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDZK2-H52512;36.0;;36.0;;;;;TH1;HY1;ST1;BM1;
DDZN2;3;BAHIA CASTILLO;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DDZN2-B22340;35.0;;35.0;;;35.0;;TH1;HY1;ST1;BM1;
DDZY2;1;EVER CHAMPION;MSNG;10;4;4;DE;2007-06-01;2012-09-01;DE-DDZY2-E16251;36.0;;36.0;;;36.0;;TH1;HY1;ST1;BM1;
DEAL;12;BUXSAILOR;11;10;9;4;DE;2008-06-01;2008-09-01;DE-DEAL-B24600;27.0;;27.0;;;27.0;;TH1;HY1;ST1;BM1;
DEAZ;5;WASHINGTON SENATOR;MSNG;10;9;4;DE;2005-12-01;2008-09-01;DE-DEAZ-W25235;27.0;;27.0;;32.0;;;TH1;HY1;ST1;BM1;
DEBB;3;AL FUJAIRAH;11;10;4;4;DE;2008-06-01;2010-09-01;DE-DEBB-A41260;30.0;;33.0;;;30.0;;TH1;HY1;ST1;BM1;
DEBH;2;REJANE DELMAS;MSNG;10;MSNG;4;DE;2004-06-01;2009-09-01;DE-DEBH-R25345;30.0;;30.0;;30.0;;;TH1;HY1;ST1;BM1;
DEBO;2;CONTI SINGAPORE;MSNG;10;MSNG;4;DE;2004-03-01;2009-06-01;DE-DEBO-C53252;27.0;;27.0;;27.0;;;TH1;HY1;ST1;BM1;
DEDC;1;MARE GALLICUM;MSNG;10;MSNG;4;DE;2004-03-01;2009-09-01;DE-DEDC-M62425;24.0;;24.0;;24.0;;;TH1;HY1;ST1;BM1;
DEDI;18;HEIDELBERG EXPRESS;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DEDI-H34162;32.0;;27.0;;;32.0;;TH1;HY1;ST1;BM1;
DEDM;7;LONDON SENATOR;11;10;9;4;DE;2008-06-01;2013-12-01;DE-DEDM-L53525;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
DEEU;2;INDAMEX NEW DELHI;MSNG;10;MSNG;4;DE;2004-06-01;2009-09-01;DE-DEEU-I53525;30.0;;30.0;;30.0;;;TH1;HY1;ST1;BM1;
DEFA;2;BUXSUND;MSNG;10;9;4;DE;2004-03-01;2009-09-01;DE-DEFA-B25300;27.0;;27.0;;27.0;;;TH1;HY1;ST1;BM1;
DEFI;2;YM KWANK YANG;MSNG;10;MSNG;4;DE;2004-06-01;2009-09-01;DE-DEFI-Y52525;27.0;;27.0;;33.0;;;TH1;HY1;ST1;BM1;
DEFL;6;BUXCROWN;MSNG;10;4;4;DE;2006-06-01;2011-12-01;DE-DEFL-B26500;27.0;;27.0;;;26.0;;TH1;HY1;ST1;BM1;
DEFY;14;JOHANN SMIDT;11;70;31;4;DE;2008-06-01;2010-09-01;DE-DEFY-J52530;4.0;;4.0;;;4.0;;TH1;HY1;ST1;BM1;
DEFZ;8;MAERSK PETERHEAD;11;10;4;4;DE;2008-06-01;2013-12-01;DE-DEFZ-M62136;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
DEGL;6;KOTA EKSPRES;11;10;4;4;DE;2008-06-01;2013-12-01;DE-DEGL-K32162;30.0;;30.0;;;30.0;;TH1;HY1;ST1;BM1;
DEHU;1;MSC SYDNEY;MSNG;10;4;4;DE;2004-03-01;2009-09-01;DE-DEHU-M23500;27.0;;27.0;;;27.0;;TH1;HY1;ST1;BM1;
DEHY;19;LEVERKUSEN EXPRESS;11;10;4;4;DE;2008-06-01;2008-09-01;DE-DEHY-L16225;32.0;;27.0;;;32.0;;TH1;HY1;ST1;BM1;
DEHZ;4;KIEL EXPRESS;11;10;4;4;DE;2008-06-01;2010-09-01;DE-DEHZ-K42162;32.0;;32.0;;;35.0;;TH1;HY1;ST1;BM1;
DEIO;1;CONTI LA SPEZIA;MSNG;10;MSNG;4;DE;2003-09-01;2009-03-01;DE-DEIO-C53421;27.0;;27.0;;;;;TH1;HY1;ST1;BM1;
DEIP;7;HONGKONG SENATOR;11;10;4;4;DE;2008-06-01;2013-12-01;DE-DEIP-H52525;33.0;;33.0;;;33.0;;TH1;HY1;ST1;BM1;
DEIR;4;MERKUR BAY;11;10;4;4;DE;2008-06-01;2013-12-01;DE-DEIR-M62610;32.0;;32.0;;;32.0;;TH1;HY1;ST1;BM1;
DEJA;5;CONTI JORK;MSNG;10;9;4;DE;2006-06-01;2011-12-01;DE-DEJA-C53262;27.0;;27.0;;;27.0;;TH1;HY1;ST1;BM1;
DEJL;2;INDAMEX MALABAR;MSNG;10;MSNG;4;DE;2004-03-01;2009-06-01;DE-DEJL-I53525;;;;;;;;;;;;
DENR;6;DIRK-DIRK;MSNG;10;28;4;DE;2005-09-01;2011-06-01;DE-DENR-D62362;10.0;;10.0;;;10.0;;TH1;HY1;ST1;BM1;
DEOF;12;KIEL;11;10;28;4;DE;2008-06-01;2010-09-01;DE-DEOF-K40000;10.0;;10.0;;;10.0;;TH1;HY1;ST1;BM1;
DEOT;14;ATLANTIC PEACE;11;10;28;4;DE;2008-06-01;2010-09-01;DE-DEOT-A34532;10.0;;10.0;;;11.0;;TH1;HY1;ST1;BM1;
